programme_code,programme_name,year,course_code,alternative_course,year_raw
CB023INF11,,1,ACC1022Z,,First Year
CB023INF11,,1,INF1102F,,First Year
CB023INF11,,1,CSC1015F,,First Year
CB023INF11,,1,DOC1103H,,First Year
CB023INF11,,1,ECO1110F,,First Year
CB023INF11,,1,MAM1110F,,First Year
CB023INF11,,1,BUS1036S,,First Year
CB023INF11,,1,ECO1011S,,First Year
CB023INF11,,1,STA1100S,,First Year
CB023INF11,,1,MAM1112S,,First Year
CB023INF11,,2,INF1003F,,Second Year
CB023INF11,,2,INF2007F,,Second Year
CB023INF11,,2,INF2006F,,Second Year
CB023INF11,,2,INF2009F,,Second Year
CB023INF11,,2,INF2010S,,Second Year
CB023INF11,,2,INF2011S,,Second Year
CB023INF11,,2,FTX2024F,,Second Year
CB023INF11,,2,ECO2003F,,Second Year
CB023INF11,,2,ECO2004S,,Second Year
CB023INF11,,2,CML1004S,,Second Year
CB023INF11,,3,BUS2033F,,Third Year
CB023INF11,,3,STA2020F,,Third Year
CB023INF11,,3,INF3014F,,Third Year
CB023INF11,,3,INF3011F,,Third Year
CB023INF11,,3,FTX3044F,,Third Year
CB023INF11,,3,FTX3045S,,Third Year
CB023INF11,,3,PHI2043S,,Third Year
CB023INF11,,3,INF3012S,,Third Year
CB023INF11,,3,CSC1015F,,Third Year
CB023INF11,,3,INF1003F,,Third Year
CB023INF11,,3,STA1000S,,Third Year
CB023BUS06,,1,ACC1021F,,First Year
CB023BUS06,,1,ACC1022Z,,First Year
CB023BUS06,,1,DOC1103H,,First Year
CB023BUS06,,1,ECO1110F,,First Year
CB023BUS06,,1,INF1102F,,First Year
CB023BUS06,,1,CSC1015F,,First Year
CB023BUS06,,1,MAM1110F,,First Year
CB023BUS06,,1,BUS1036S,,First Year
CB023BUS06,,1,ECO1011S,,First Year
CB023BUS06,,1,STA1100S,,First Year
CB023BUS06,,2,BUS2010F,,Second Year
CB023BUS06,,2,BUS2033F,,Second Year
CB023BUS06,,2,FTX2020F,,Second Year
CB023BUS06,,2,FTX2024F,,Second Year
CB023BUS06,,2,PHI2043F,,Second Year
CB023BUS06,,2,CML1001F,,Second Year
CB023BUS06,,2,CML1004S,,Second Year
CB023BUS06,,3,ECO2007S,ECO2008S,Third Year
CB023BUS06,,3,MAM1012S,FTX2024F,Third Year
CB023BUS06,,3,BUS2033S,,Third Year
CB023BUS06,,3,INF3012S,INF3011F,Third Year
CB023BUS06,,3,MAM1012S,BUS2010F,Third Year
CB023BUS06,,3,PSY1004F,,Third Year
CB023BUS06,,3,MAM1012S,,Third Year
CB023BUS06,,3,BUS3039,,Third Year
CB023BUS06,,3,BUS2023S,,Third Year
CB023BUS06,,3,PHI1025F,,Third Year
CB023BUS06,,3,BUS1036F,,Third Year
CB023BUS06,,3,BUS1004F,,Third Year
CB023BUS06,,3,BUS1007S,,Third Year
CB023BUS06,,3,CSC1016S,,Third Year
CB023BUS06,,3,EGS1007S,,Third Year
CB023BUS06,,3,GEO1009F,,Third Year
CB023BUS06,,3,INF1003F,,Third Year
CB023BUS06,,3,PHI1024F,,Third Year
CB023BUS06,,3,PHI1026F,,Third Year
CB023BUS06,,3,PHI1010S,,Third Year
CB023BUS06,,3,POL1004F,,Third Year
CB023BUS06,,3,POL1005S,,Third Year
CB023BUS06,,3,PSY1005S,,Third Year
CB023BUS06,,3,BUS2024F,,Third Year
CB023BUS06,,3,CML2001F,,Third Year
CB023BUS06,,3,CSC2001F,,Third Year
CB023BUS06,,3,CSC2002S,,Third Year
CB023BUS06,,3,ECO2003F,,Third Year
CB023BUS06,,3,ECO2004S,,Third Year
CB023BUS06,,3,ECO2007S,,Third Year
CB023BUS06,,3,ECO2008S,,Third Year
CB023BUS06,,3,EGS2013F,,Third Year
CB023BUS06,,3,EGS2014S,,Third Year
CB023BUS06,,3,END1019L,,Third Year
CB023BUS06,,3,INF2004F,,Third Year
CB023BUS06,,3,INF2009F,,Third Year
CB023BUS06,,3,INF2010S,,Third Year
CB023BUS06,,3,INF2011S,,Third Year
CB023BUS06,,3,PHI2012F,,Third Year
CB023BUS06,,3,PHI2037F,,Third Year
CB023BUS06,,3,PHI2042F,,Third Year
CB023BUS06,,3,PHI2044F,,Third Year
CB023BUS06,,3,PHI2016S,,Third Year
CB023BUS06,,3,PHI2040S,,Third Year
CB023BUS06,,3,PHI2041S,,Third Year
CB023BUS06,,3,POL2038F,,Third Year
CB023BUS06,,3,POL2002S,,Third Year
CB023BUS06,,3,POL2036F,,Third Year
CB023BUS06,,3,POL2039F,,Third Year
CB023BUS06,,3,PSY2013F,,Third Year
CB023BUS06,,3,PSY2014S,,Third Year
CB023BUS06,,3,PSY2015F,,Third Year
CB023BUS06,,3,PSY2003S,,Third Year
CB023BUS06,,3,PSY2010S,,Third Year
CB023BUS06,,3,PVL1003W,,Third Year
CB023BUS06,,3,PVL1008H,,Third Year
CB023BUS06,,3,PVL1004F,,Third Year
CB023BUS06,,3,STA2020F,,Third Year
CB023BUS06,,3,STA2030S,,Third Year
CB023BUS06,,3,BUS3041F,,Third Year
CB023BUS06,,3,BUS3003F,,Third Year
CB023BUS06,,3,BUS3008W,,Third Year
CB023BUS06,,3,BUS3038S,,Third Year
CB023BUS06,,3,BUS3043S,,Third Year
CB023BUS06,,3,BUS3004S,,Third Year
CB023BUS06,,3,CSC3002F,,Third Year
CB023BUS06,,3,CSC3003S,,Third Year
CB023BUS06,,3,ECO3024F,,Third Year
CB023BUS06,,3,ECO3020F,,Third Year
CB023BUS06,,3,ECO3009F,,Third Year
CB023BUS06,,3,ECO3016F,,Third Year
CB023BUS06,,3,ECO3021S,,Third Year
CB023BUS06,,3,ECO3022S,,Third Year
CB023BUS06,,3,ECO3023S,,Third Year
CB023BUS06,,3,ECO3025S,,Third Year
CB023BUS06,,3,EGS3012S,,Third Year
CB023BUS06,,3,EGS3023F,,Third Year
CB023BUS06,,3,EGS3021F,,Third Year
CB023BUS06,,3,EGS3022S,,Third Year
CB023BUS06,,3,FTX3044F,,Third Year
CB023BUS06,,3,FTX3045S,,Third Year
CB023BUS06,,3,INF3014F,,Third Year
CB023BUS06,,3,INF3003W,,Third Year
CB023BUS06,,3,INF3012S,,Third Year
CB023BUS06,,3,PBL2000W,,Third Year
CB023BUS06,,3,PHI3023F,,Third Year
CB023BUS06,,3,PHI3024S,,Third Year
CB023BUS06,,3,POL3030F,,Third Year
CB023BUS06,,3,POL3013S,,Third Year
CB023BUS06,,3,POL3029S,,Third Year
CB023BUS06,,3,POL3046S,,Third Year
CB023BUS06,,3,PSY3005F,,Third Year
CB023BUS06,,3,PSY3008F,,Third Year
CB023BUS06,,3,PSY3011S,,Third Year
CB023BUS06,,3,PSY3007S,,Third Year
CB023BUS06,,3,PSY3010S,,Third Year
CB023BUS06,,3,PVL2002H,,Third Year
CB023BUS06,,3,PVL2003H,,Third Year
CB023BUS06,,3,STA3022F,,Third Year
CB023BUS06,,3,STA3030F,,Third Year
CB023BUS06,,3,STA3036S,,Third Year
CB020BUS01,,1,ACC1106F,,First Year
CB020BUS01,,1,DOC1103H,,First Year
CB020BUS01,,1,ECO1110F,,First Year
CB020BUS01,,1,CSC1010H,,First Year
CB020BUS01,,1,MAM1005H,,First Year
CB020BUS01,,1,ACC1111S,,First Year
CB020BUS01,,1,ECO1011S,,First Year
CB020BUS01,,2,BUS1036S,,Second Year
CB020BUS01,,2,ECO2003F,,Second Year
CB020BUS01,,2,BUS1003H,,Second Year
CB020BUS01,,2,MAM1006H,,Second Year
CB020BUS01,,2,ECO2004S,,Second Year
CB020BUS01,,2,STA1106H,,Second Year
CB020BUS01,,3,CML1001F,,Third Year
CB020BUS01,,3,STA2004F,,Third Year
CB020BUS01,,3,MAM2010F,,Third Year
CB020BUS01,,3,MAM2011F,,Third Year
CB020BUS01,,3,MAM2012S,,Third Year
CB020BUS01,,3,MAM2014S,,Third Year
CB020BUS01,,3,BUS2016H,,Third Year
CB020BUS01,,3,FTX2024S,,Third Year
CB020BUS01,,3,STA2005S,,Third Year
CB020BUS01,,3,MAM2012S,MAM2013S,Third Year
CB020BUS01,,4,BUS3018F,,Fourth Year
CB020BUS01,,4,STA3041F,,Fourth Year
CB020BUS01,,4,STA3045F,,Fourth Year
CB020BUS01,,4,BUS3024S,,Fourth Year
CB020BUS01,,4,PHI2043S,,Fourth Year
CB020BUS01,,4,STA3047S,,Fourth Year
CB020BUS01,,4,STA3048S,,Fourth Year
CB020BUS09,,1,ACC1106F,,First Year
CB020BUS09,,1,DOC1103H,,First Year
CB020BUS09,,1,ECO1110F,,First Year
CB020BUS09,,1,CSC1010H,,First Year
CB020BUS09,,1,MAM1005H,,First Year
CB020BUS09,,1,ACC1111S,,First Year
CB020BUS09,,1,ECO1011S,,First Year
CB020BUS09,,2,BUS1036S,,Second Year
CB020BUS09,,2,CML1001F,,Second Year
CB020BUS09,,2,ECO2003F,,Second Year
CB020BUS09,,2,BUS1003H,,Second Year
CB020BUS09,,2,MAM1006H,,Second Year
CB020BUS09,,2,ECO2004S,,Second Year
CB020BUS09,,2,STA1106H,,Second Year
CB020BUS09,,3,FTX2024F,,Third Year
CB020BUS09,,3,STA2004F,,Third Year
CB020BUS09,,3,MAM2010F,,Third Year
CB020BUS09,,3,MAM2011F,,Third Year
CB020BUS09,,3,MAM2012S,,Third Year
CB020BUS09,,3,MAM2014S,,Third Year
CB020BUS09,,3,BUS2016H,,Third Year
CB020BUS09,,3,STA2005S,,Third Year
CB020BUS09,,4,FTX3044F,,Fourth Year
CB020BUS09,,4,STA3041F,,Fourth Year
CB020BUS09,,4,STA3045F,,Fourth Year
CB020BUS09,,4,BUS2033F,,Fourth Year
CB020BUS09,,4,FTX3045S,,Fourth Year
CB020BUS09,,4,PHI2043S,,Fourth Year
CB020BUS09,,4,STA3047S,,Fourth Year
CB020BUS09,,4,STA3048S,,Fourth Year
CB020BUS09,,4,MAM2010F,,Fourth Year
CB020BUS09,,4,MAM2012S,MAM2013S,Fourth Year
CB011ACC08,,1,ACC1106F,,First Year
CB011ACC08,,1,ACC1015F,,First Year
CB011ACC08,,1,DOC1103H,,First Year
CB011ACC08,,1,ECO1110S,,First Year
CB011ACC08,,1,MAM1110H,,First Year
CB011ACC08,,1,INF1102F,,First Year
CB011ACC08,,1,ACC1111S,,First Year
CB011ACC08,,1,CML1004S,,First Year
CB011ACC08,,2,STA1000F,,Second Year
CB011ACC08,,2,ACC2022H,,Second Year
CB011ACC08,,2,ACC2012W,,Second Year
CB011ACC08,,2,ACC2023H,,Second Year
CB011ACC08,,2,ACC2018H,,Second Year
CB011ACC08,,2,ECO1011F,,Second Year
CB011ACC08,,3,FTX2024F,,Third Year
CB011ACC08,,3,INF2004F,,Third Year
CB011ACC08,,3,ACC3020W,,Third Year
CB011ACC08,,3,PHI2043S,,Third Year
CB011ACC08,,3,ACC3004W,,Third Year
CB011ACC08,,4,CML2001F,,Fourth Year
CB011ACC08,,4,ACC3022W,,Fourth Year
CB011ACC08,,4,ACC3023W,,Fourth Year
CB011ACC08,,4,CML2010Z,,Fourth Year
CB011ACC08,,4,CML1004S,,Fourth Year
CB011ACC04,,1,ACC1106F,,First Year
CB011ACC04,,1,ACC1015F,,First Year
CB011ACC04,,1,DOC1103H,,First Year
CB011ACC04,,1,INF1102F,,First Year
CB011ACC04,,1,MAM1110H,,First Year
CB011ACC04,,1,ACC1111S,,First Year
CB011ACC04,,1,ECO1110S,,First Year
CB011ACC04,,1,CML1004S,,First Year
CB011ACC04,,2,ACC2022H,,Second Year
CB011ACC04,,2,ACC2023H,,Second Year
CB011ACC04,,2,ACC2018H,,Second Year
CB011ACC04,,2,ECO1011F,,Second Year
CB011ACC04,,2,STA1000F,,Second Year
CB011ACC04,,2,ACC2012W,,Second Year
CB011ACC04,,3,CML2001F,,Third Year
CB011ACC04,,3,FTX2024F,,Third Year
CB011ACC04,,3,PHI2043S,,Third Year
CB011ACC04,,3,ACC3020W,,Third Year
CB011ACC04,,3,INF2004F,,Third Year
CB011ACC04,,3,CML2010Z,,Third Year
CB011ACC04,,3,ACC3004W,,Third Year
CB011ACC04,,3,ACC2012W,,Third Year
CB011ACC04,,4,ACC3009W,,Fourth Year
CB011ACC04,,4,ACC3022W,,Fourth Year
CB011ACC04,,4,ACC3001F,,Fourth Year
CB011ACC04,,4,ACC3002S,,Fourth Year
CB011ACC04,,4,ACC3023W,,Fourth Year
CB011PHI03,,1,ECO1110F,,First Year
CB011PHI03,,1,DOC1103H,,First Year
CB011PHI03,,1,PHI1024F,,First Year
CB011PHI03,,1,POL1004F,,First Year
CB011PHI03,,1,MAM1110H,,First Year
CB011PHI03,,1,ECO1011S,,First Year
CB011PHI03,,1,POL1005S,,First Year
CB011PHI03,,2,ACC1021F,,Second Year
CB011PHI03,,2,ACC1022Z,,Second Year
CB011PHI03,,2,ECO2003F,,Second Year
CB011PHI03,,2,INF1102F,,Second Year
CB011PHI03,,2,ECO2004S,,Second Year
CB011PHI03,,2,STA1100S,,Second Year
CB011PHI03,,2,PHI1010S,,Second Year
CB011PHI03,,3,ECO2007S,,Third Year
CB011PHI03,,3,ECO3020F,,Third Year
CB011PHI03,,3,ECO3025S,,Third Year
CB011PHI03,,3,PHI2041S,,Third Year
CB011PHI03,,3,PHI2042F,,Third Year
CB011PHI03,,3,POL2038F,,Third Year
CB011PHI03,,3,POL2039F,,Third Year
CB011PHI03,,3,POL2042S,,Third Year
CB011PHI03,,3,POL2043S,,Third Year
CB011PHI03,,4,PHI3023F,,Fourth Year
CB011PHI03,,4,PHI3024S,,Fourth Year
CB011PHI03,,4,POL3030F,,Fourth Year
CB011PHI03,,4,POL3046S,,Fourth Year
CB011PHI03,,4,POL3029F,,Fourth Year
CB011PHI03,,4,ECO2008S,,Fourth Year
CB011PHI03,,4,ECO3021S,,Fourth Year
CB011ECO02,,1,ACC1021F,,First Year
CB011ECO02,,1,ACC1022Z,,First Year
CB011ECO02,,1,DOC1103H,,First Year
CB011ECO02,,1,ECO1110F,,First Year
CB011ECO02,,1,MAM1110H,,First Year
CB011ECO02,,1,CML1004S,,First Year
CB011ECO02,,1,ECO1011S,,First Year
CB011ECO02,,2,ECO2003F,,Second Year
CB011ECO02,,2,STA1000F,,Second Year
CB011ECO02,,2,ECO2004S,,Second Year
CB011ECO02,,2,INF1102S,,Second Year
CB011ECO02,,2,MAM1112S,,Second Year
CB011ECO02,,3,STA2020F,,Third Year
CB011ECO02,,3,ECO2007S,,Third Year
CB011ECO02,,3,FTX2024S,,Third Year
CB011ECO02,,3,PHI2043F,,Third Year
CB011ECO02,,3,ECO2008S,,Third Year
CB011ECO02,,3,MAM2000W,MAM1010F,Third Year
CB011ECO02,,3,MAM2000W,,Third Year
CB011ECO02,,3,BUS2033,,Third Year
CB011ECO02,,4,ECO3020F,,Fourth Year
CB011ECO02,,4,FTX3044F,,Fourth Year
CB011ECO02,,4,ECO3021S,,Fourth Year
CB011ECO02,,4,FTX3045S,,Fourth Year
CB011ECO02,,4,ECO3009F,,Fourth Year
CB011ECO02,,4,ECO3016F,,Fourth Year
CB011ECO02,,4,ECO3024F,,Fourth Year
CB011ECO02,,4,ECO3022S,,Fourth Year
CB011ECO02,,4,ECO3023S,,Fourth Year
CB011ECO02,,4,ECO3025S,,Fourth Year
CB011ECO04,,1,ACC1021F,,First Year
CB011ECO04,,1,ACC1022Z,,First Year
CB011ECO04,,1,DOC1103H,,First Year
CB011ECO04,,1,ECO1110F,,First Year
CB011ECO04,,1,INF1102F,,First Year
CB011ECO04,,1,CSC1010H,,First Year
CB011ECO04,,1,MAM1110H,,First Year
CB011ECO04,,1,MAM1005H,,First Year
CB011ECO04,,1,ECO1011S,,First Year
CB011ECO04,,2,CML1001F,,Second Year
CB011ECO04,,2,ECO2003F,,Second Year
CB011ECO04,,2,ECO2004S,,Second Year
CB011ECO04,,2,MAM1112S,,Second Year
CB011ECO04,,2,MAM1006H,,Second Year
CB011ECO04,,2,STA1106H,,Second Year
CB011ECO04,,2,STA1100S,,Second Year
CB011ECO04,,3,FTX2020F,,Third Year
CB011ECO04,,3,FTX2024S,,Third Year
CB011ECO04,,3,ECO2007S,,Third Year
CB011ECO04,,3,PHI2043S,,Third Year
CB011ECO04,,3,STA2004F,,Third Year
CB011ECO04,,3,STA2005S,,Third Year
CB011ECO04,,3,STA2020F,,Third Year
CB011ECO04,,3,STA2030S,,Third Year
CB011ECO04,,3,ECO2008S,,Third Year
CB011ECO04,,4,ECO3020F,,Fourth Year
CB011ECO04,,4,ECO3021S,,Fourth Year
CB011ECO04,,4,STA3041F,,Fourth Year
CB011ECO04,,4,STA3043S,,Fourth Year
CB011ECO04,,4,STA3030F,,Fourth Year
CB011ECO04,,4,STA3036S,,Fourth Year
CB011ECO04,,4,ECO3009F,,Fourth Year
CB011ECO04,,4,ECO3016F,,Fourth Year
CB011ECO04,,4,ECO3024F,,Fourth Year
CB011ECO04,,4,ECO3022S,,Fourth Year
CB011ECO04,,4,ECO3023S,,Fourth Year
CB011ECO04,,4,ECO3025S,,Fourth Year
CB011ECO04,,4,STA1006S,,Fourth Year
CB011ECO04,,4,BUS2033,,Fourth Year
CB011ECO03,,1,ACC1021F,,First Year
CB011ECO03,,1,ACC1022Z,,First Year
CB011ECO03,,1,DOC1103H,,First Year
CB011ECO03,,1,ECO1110F,,First Year
CB011ECO03,,1,MAM1110H,,First Year
CB011ECO03,,1,INF1102F,,First Year
CB011ECO03,,1,ECO1011S,,First Year
CB011ECO03,,2,STA1000F,,Second Year
CB011ECO03,,2,MAM1012S,,Second Year
CB011ECO03,,2,ECO2003F,,Second Year
CB011ECO03,,2,PHI2043F,,Second Year
CB011ECO03,,2,ECO2004S,,Second Year
CB011ECO03,,2,ECO2007S,,Second Year
CB011ECO03,,3,ECO3020F,,Third Year
CB011ECO03,,3,PVL1003W,,Third Year
CB011ECO03,,3,PVL1004F,,Third Year
CB011ECO03,,3,PVL1008H,,Third Year
CB011ECO03,,3,ECO3025S,,Third Year
CB011ECO03,,3,ECO3021S,,Third Year
CB011ECO03,,4,PBL2000W,,Fourth Year
CB011ECO03,,4,PVL2002H,,Fourth Year
CB011ECO03,,4,PVL2003H,,Fourth Year
CB011ECO03,,4,ECO3009F,,Fourth Year
CB011ECO03,,4,ECO3024F,,Fourth Year
CB011ECO03,,4,ECO3016F,,Fourth Year
CB011ECO03,,4,ECO3021S,,Fourth Year
CB011ECO03,,4,ECO3025S,,Fourth Year
CB011ECO03,,4,ECO3022S,,Fourth Year
CB011ECO03,,4,ECO3023S,,Fourth Year
CB011INF01,,1,ACC1021F,,First Year
CB011INF01,,1,ACC1022Z,,First Year
CB011INF01,,1,INF1102F,,First Year
CB011INF01,,1,CSC1010H,,First Year
CB011INF01,,1,MAM1110H,,First Year
CB011INF01,,1,ECO1010F,,First Year
CB011INF01,,1,ECO1011S,,First Year
CB011INF01,,1,CML1004S,,First Year
CB011INF01,,1,CML1001F,,First Year
CB011INF01,,1,BUS1036F,,First Year
CB011INF01,,1,DOC1103H,,First Year
CB011INF01,,2,INF1003F,,Second Year
CB011INF01,,2,INF2006F,,Second Year
CB011INF01,,2,INF2007F,,Second Year
CB011INF01,,2,INF2009F,,Second Year
CB011INF01,,2,ECO1011S,,Second Year
CB011INF01,,2,INF2010S,,Second Year
CB011INF01,,2,INF2011S,,Second Year
CB011INF01,,2,STA1100S,,Second Year
CB011INF01,,3,BUS2033F,,Third Year
CB011INF01,,3,INF3014F,,Third Year
CB011INF01,,3,INF3003W,,Third Year
CB011INF01,,3,INF3012S,,Third Year
CB011INF01,,4,PHI2043F,,Fourth Year
CB011INF01,,4,BUS2010S,,Fourth Year
CB011INF01,,4,CSC1015F,,Fourth Year
CB011INF01,,4,INF1003F,,Fourth Year
CB011INF01,,4,BUS1007S,,Fourth Year
CB011INF01,,4,MAM1012S,,Fourth Year
CB011INF01,,4,POL1004F,,Fourth Year
CB011INF01,,4,PHI1025S,,Fourth Year
CB011INF01,,4,BUS2024F,,Fourth Year
CB011INF01,,4,BUS2023S,,Fourth Year
CB011INF01,,4,CML2001F,,Fourth Year
CB011INF01,,4,CML2005F,,Fourth Year
CB011INF01,,4,ECO2003F,,Fourth Year
CB011INF01,,4,ECO2004S,,Fourth Year
CB011INF01,,4,ECO2007S,,Fourth Year
CB011INF01,,4,FTX2000S,,Fourth Year
CB011INF01,,4,FTX2020F,,Fourth Year
CB011INF01,,4,PHI2037S,,Fourth Year
CB011INF01,,4,STA2020F,,Fourth Year
CB011INF06,,1,ECO1110S,,First Year
CB011INF06,,1,ACC1021F,,First Year
CB011INF06,,1,ACC1022Z,,First Year
CB011INF06,,1,DOC1103H,,First Year
CB011INF06,,1,CSC1010H,,First Year
CB011INF06,,1,MAM1005H,,First Year
CB011INF06,,1,MAM1110H,,First Year
CB011INF06,,1,BUS1036F,,First Year
CB011INF06,,2,PHI2043F,,Second Year
CB011INF06,,2,ECO1011F,,Second Year
CB011INF06,,2,CML1001F,,Second Year
CB011INF06,,2,CSC1016S,,Second Year
CB011INF06,,2,MAM1006H,,Second Year
CB011INF06,,2,MAM1112S,,Second Year
CB011INF06,,2,STA1100S,,Second Year
CB011INF06,,3,BUS2033F,,Third Year
CB011INF06,,3,CSC2001F,,Third Year
CB011INF06,,3,INF2006F,,Third Year
CB011INF06,,3,INF2009F,,Third Year
CB011INF06,,3,CSC2002S,,Third Year
CB011INF06,,3,INF2011S,,Third Year
CB011INF06,,3,CSC2004Z,,Third Year
CB011INF06,,4,CSC3002F,,Fourth Year
CB011INF06,,4,INF3011F,,Fourth Year
CB011INF06,,4,INF3014F,,Fourth Year
CB011INF06,,4,CSC3003S,,Fourth Year
CB011INF06,,4,INF3012S,,Fourth Year
CB011INF11,,1,ACC1021F,,First Year
CB011INF11,,1,ACC1022Z,,First Year
CB011INF11,,1,INF1102F,,First Year
CB011INF11,,1,CSC1015F,,First Year
CB011INF11,,1,DOC1103H,,First Year
CB011INF11,,1,ECO1110F,,First Year
CB011INF11,,1,MAM1110H,,First Year
CB011INF11,,1,BUS1036S,,First Year
CB011INF11,,1,ECO1011S,,First Year
CB011INF11,,1,INF1003F,,First Year
CB011INF11,,1,STA1000S,,First Year
CB011INF11,,2,INF1003F,,Second Year
CB011INF11,,2,INF2007F,,Second Year
CB011INF11,,2,INF2006F,,Second Year
CB011INF11,,2,INF2009F,,Second Year
CB011INF11,,2,INF2010S,,Second Year
CB011INF11,,2,INF2011S,,Second Year
CB011INF11,,2,STA1000S,,Second Year
CB011INF11,,2,CSC1015F,,Second Year
CB011INF11,,3,FTX2024F,,Third Year
CB011INF11,,3,MAM1112S,,Third Year
CB011INF11,,3,ECO2003F,,Third Year
CB011INF11,,3,ECO2004S,,Third Year
CB011INF11,,3,INF3014F,,Third Year
CB011INF11,,3,INF3011F,,Third Year
CB011INF11,,3,INF3012S,,Third Year
CB011INF11,,4,CML1004S,,Fourth Year
CB011INF11,,4,STA2020F,,Fourth Year
CB011INF11,,4,FTX3044F,,Fourth Year
CB011INF11,,4,FTX3045S,,Fourth Year
CB011INF11,,4,BUS2033S,,Fourth Year
CB011INF11,,4,PHI2043S,,Fourth Year
CB011INF11,,4,CSC1015F,,Fourth Year
CB011INF11,,4,INF1003F,,Fourth Year
CB011BUS06,,1,ACC1021F,,First Year
CB011BUS06,,1,ACC1022Z,,First Year
CB011BUS06,,1,BUS1036F,,First Year
CB011BUS06,,1,INF1102F,,First Year
CB011BUS06,,1,CSC1015F,,First Year
CB011BUS06,,1,DOC1103H,,First Year
CB011BUS06,,1,MAM1110H,,First Year
CB011BUS06,,1,ECO1110S,,First Year
CB011BUS06,,2,BUS2010F,,Second Year
CB011BUS06,,2,BUS2033F,,Second Year
CB011BUS06,,2,CML1001F,,Second Year
CB011BUS06,,2,CML1004S,,Second Year
CB011BUS06,,2,ECO1011F,,Second Year
CB011BUS06,,2,STA1000F,,Second Year
CB011BUS06,,3,PHI2043S,,Third Year
CB011BUS06,,3,FTX2020F,,Third Year
CB011BUS06,,3,FTX2024S,,Third Year
CB011BUS06,,4,ECO2007S,ECO2008S,Fourth Year
CB011BUS06,,4,MAM1012S,FTX2024F,Fourth Year
CB011BUS06,,4,BUS2033S,,Fourth Year
CB011BUS06,,4,INF3012S,INF3011F,Fourth Year
CB011BUS06,,4,MAM1012S,BUS2010F,Fourth Year
CB011BUS06,,4,PSY1004F,,Fourth Year
CB011BUS06,,4,MAM1012S,,Fourth Year
CB011BUS06,,4,BUS3039,,Fourth Year
CB011BUS06,,4,BUS2023S,,Fourth Year
CB011BUS06,,4,PHI1025F,,Fourth Year
CB011BUS06,,4,BUS1036F,,Fourth Year
CB011BUS06,,4,BUS1004F,,Fourth Year
CB011BUS06,,4,BUS1007S,,Fourth Year
CB011BUS06,,4,CSC1016S,,Fourth Year
CB011BUS06,,4,EGS1007S,,Fourth Year
CB011BUS06,,4,GEO1009F,,Fourth Year
CB011BUS06,,4,INF1003F,,Fourth Year
CB011BUS06,,4,PHI1024F,,Fourth Year
CB011BUS06,,4,PHI1026F,,Fourth Year
CB011BUS06,,4,PHI1010S,,Fourth Year
CB011BUS06,,4,POL1004F,,Fourth Year
CB011BUS06,,4,POL1005S,,Fourth Year
CB011BUS06,,4,PSY1005S,,Fourth Year
CB011BUS06,,4,BUS2024F,,Fourth Year
CB011BUS06,,4,CML2001F,,Fourth Year
CB011BUS06,,4,CSC2001F,,Fourth Year
CB011BUS06,,4,CSC2002S,,Fourth Year
CB011BUS06,,4,ECO2003F,,Fourth Year
CB011BUS06,,4,ECO2004S,,Fourth Year
CB011BUS06,,4,ECO2007S,,Fourth Year
CB011BUS06,,4,ECO2008S,,Fourth Year
CB011BUS06,,4,EGS2013F,,Fourth Year
CB011BUS06,,4,EGS2014S,,Fourth Year
CB011BUS06,,4,END1019L,,Fourth Year
CB011BUS06,,4,INF2004F,,Fourth Year
CB011BUS06,,4,INF2009F,,Fourth Year
CB011BUS06,,4,INF2010S,,Fourth Year
CB011BUS06,,4,INF2011S,,Fourth Year
CB011BUS06,,4,PHI2012F,,Fourth Year
CB011BUS06,,4,PHI2037F,,Fourth Year
CB011BUS06,,4,PHI2042F,,Fourth Year
CB011BUS06,,4,PHI2044F,,Fourth Year
CB011BUS06,,4,PHI2016S,,Fourth Year
CB011BUS06,,4,PHI2040S,,Fourth Year
CB011BUS06,,4,PHI2041S,,Fourth Year
CB011BUS06,,4,POL2038F,,Fourth Year
CB011BUS06,,4,POL2002S,,Fourth Year
CB011BUS06,,4,POL2036F,,Fourth Year
CB011BUS06,,4,POL2039F,,Fourth Year
CB011BUS06,,4,PSY2013F,,Fourth Year
CB011BUS06,,4,PSY2014S,,Fourth Year
CB011BUS06,,4,PSY2015F,,Fourth Year
CB011BUS06,,4,PSY2003S,,Fourth Year
CB011BUS06,,4,PSY2010S,,Fourth Year
CB011BUS06,,4,PVL1003W,,Fourth Year
CB011BUS06,,4,PVL1008H,,Fourth Year
CB011BUS06,,4,PVL1004F,,Fourth Year
CB011BUS06,,4,STA2020F,,Fourth Year
CB011BUS06,,4,STA2030S,,Fourth Year
CB011BUS06,,4,BUS3041F,,Fourth Year
CB011BUS06,,4,BUS3003F,,Fourth Year
CB011BUS06,,4,BUS3008W,,Fourth Year
CB011BUS06,,4,BUS3038S,,Fourth Year
CB011BUS06,,4,BUS3043S,,Fourth Year
CB011BUS06,,4,BUS3004S,,Fourth Year
CB011BUS06,,4,CSC3002F,,Fourth Year
CB011BUS06,,4,CSC3003S,,Fourth Year
CB011BUS06,,4,ECO3024F,,Fourth Year
CB011BUS06,,4,ECO3020F,,Fourth Year
CB011BUS06,,4,ECO3009F,,Fourth Year
CB011BUS06,,4,ECO3016F,,Fourth Year
CB011BUS06,,4,ECO3021S,,Fourth Year
