Programme Code,Programme Name,Year,Course Code,Alternative,Handbook Year
CB011ECO03,Bachelor of Commerce specialising in Economics with Law,Year 4,ECO3016F,,2024
CB011ECO03,Bachelor of Commerce specialising in Economics with Law,Year 4,ECO3021S,Alternative,2024
CB011ECO03,Bachelor of Commerce specialising in Economics with Law,Year 4,ECO3025S,,2024
CB011ECO03,Bachelor of Commerce specialising in Economics with Law,Year 4,ECO3022S,,2024
CB011ECO03,Bachelor of Commerce specialising in Economics with Law,Year 4,ECO3023S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,ACC1020H,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,BUS1036F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,INF1102F,Alternative,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,CSC1015F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,DOC1103H,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,MAM1110H,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,CML1001F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,CML1004S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,ECO1110S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,BUS2033F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,BUS2033S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,ECO1011F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,STA1000F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,FTX2020F,Alternative,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,FTX2024S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,MAM1112S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,ECO2003F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,STA2020F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,STA2020S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,BUS2010F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,BUS2010S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,ECO2004S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PHI2043S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,BUS3039F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,BUS3039S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,MAM1005H,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,STA1006S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,INF1002F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,CSC1015F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PSY2013F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PSY3007S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,STA2004F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,STA2005S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,STA3041F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,STA3043S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,STA3045F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,STA2020F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,STA2030S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,STA3030F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,STA3036S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,STA3022F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,STA2020S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PHI1025F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,BUS1036F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,BUS1036S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,BUS2023S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,BUS1007S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,CSC1016S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,EGS1003S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,GEO1009F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,INF1003F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PHI1024F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PHI1026F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PHI1010S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,POL1004F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,POL1005S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PSY1004F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PSY1005S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,BUS2024F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,CML2001F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,CSC2001F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,CSC2002S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,ECO2007S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,ECO2008S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,EGS2013F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,EGS2014S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,END1019L,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,INF2004F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,INF2009F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,INF2010S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,INF2011S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,MAM2010F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,MAM2011F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,MAM2012S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,MAM2013S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,MAM2014S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PHI2012F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PHI2037F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PHI2042F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PHI2044F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PHI2016S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PHI2040S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PHI2041S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,POL2038F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,POL2002S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,POL2036F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,POL2039F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PSY2014S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PSY2015F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PSY2003S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PSY2010S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PVL1003W,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PVL1008H,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PVL1008S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PVL1004F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,BUS3041F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,BUS3003F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,BUS3008W,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,BUS3038S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,BUS3043S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,BUS3004S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,CSC3002F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,CSC3003S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,ECO3024F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,ECO3020F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,ECO3009F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,ECO3016F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,ECO3021S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,ECO3022S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,ECO3023S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,ECO3025S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,EGS3012S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,EGS3020F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,EGS3021F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,EGS3022S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,FTX3044F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,FTX3045S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,INF3014F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,INF3003W,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,INF3012S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PBL2000W,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PHI3023F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PHI3024S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,POL3030F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,POL3013S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,POL3029S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,POL3046S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PSY3005F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PSY3008F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PSY3011S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PSY3010S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PVL2002H,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,PVL2003H,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,STA3047S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,STA3048S,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,ACC1006F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,ACC1106F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,ACC3009W,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,ACC3001F,,2024
CB011BUS06,Bachelor of Commerce specialising in Management Studies,Year 4,ACC3002S,,2024
CB001ACC03,specialising in Financial Accounting: Accounting with Law,,,,2025
CB001ACC04,specialising in Financial Accounting: Chartered Accountant,,,,2025
CB001ACC08,specialising in Financial Accounting: General Accounting,,,,2025
CB001INF06,specialising in Information Systems and Computer Science,,,,2025
CB001INF11,specialising in Information Systems and Finance,,,,2025
CB001PHI03,"specialising in Philosophy, Politics and Economics (PPE)",,,,2025
CB003BUS09,In Actuarial Science specialising in Quantitative Finance,,,,2025
CB004BUS08,specialising in Organisational Psychology,,,,2025
CB004CSC05,specialising in Computer Science,,,,2025
CB004FTX04,specialising in Finance with Accounting,,,,2025
CB004FTX05,"specialising in Finance, Investment and Banking",,,,2025
CB004STA13,,,,,2025
CB011PHI03,"specialising in Philosophy, Politics and Economics (PPE) Programme",,,,2025
CB015ECO03,specialising in Economics with Law,,,,2025
CB015STA13,,,,,2025
CB019BUS01,In Actuarial Science,,,,2025
